Date,Time,Weekday,To Home,To Work
2016-11-28,23:00,Monday,27 mins,26 mins
2016-11-28,23:05,Monday,27 mins,27 mins
2016-11-28,23:10,Monday,27 mins,27 mins
2016-11-28,23:15,Monday,27 mins,26 mins
2016-11-28,23:20,Monday,26 mins,26 mins
2016-11-28,23:25,Monday,26 mins,26 mins
2016-11-28,23:30,Monday,26 mins,26 mins
2016-11-28,23:35,Monday,26 mins,26 mins
2016-11-28,23:40,Monday,26 mins,26 mins
2016-11-28,23:45,Monday,25 mins,26 mins
2016-11-28,23:50,Monday,25 mins,26 mins
2016-11-28,23:55,Monday,26 mins,26 mins
2016-11-29,05:00,Tuesday,25 mins,25 mins
2016-11-29,05:05,Tuesday,25 mins,25 mins
2016-11-29,05:10,Tuesday,25 mins,24 mins
2016-11-29,05:15,Tuesday,25 mins,24 mins
2016-11-29,05:20,Tuesday,25 mins,24 mins
2016-11-29,05:25,Tuesday,26 mins,25 mins
2016-11-29,05:30,Tuesday,26 mins,25 mins
2016-11-29,05:35,Tuesday,26 mins,25 mins
2016-11-29,05:40,Tuesday,26 mins,25 mins
2016-11-29,05:45,Tuesday,26 mins,25 mins
2016-11-29,05:50,Tuesday,27 mins,26 mins
2016-11-29,05:55,Tuesday,27 mins,25 mins
2016-11-29,06:00,Tuesday,28 mins,26 mins
2016-11-29,06:05,Tuesday,30 mins,27 mins
2016-11-29,06:10,Tuesday,32 mins,27 mins
2016-11-29,06:15,Tuesday,39 mins,29 mins
2016-11-29,06:20,Tuesday,43 mins,35 mins
2016-11-29,06:25,Tuesday,47 mins,36 mins
2016-11-29,06:30,Tuesday,50 mins,42 mins
2016-11-29,06:35,Tuesday,53 mins,45 mins
2016-11-29,06:40,Tuesday,55 mins,45 mins
2016-11-29,06:45,Tuesday,57 mins,48 mins
2016-11-29,06:50,Tuesday,56 mins,55 mins
2016-11-29,06:55,Tuesday,55 mins,56 mins
2016-11-29,07:00,Tuesday,55 mins,58 mins
2016-11-29,07:05,Tuesday,56 mins,58 mins
2016-11-29,07:10,Tuesday,55 mins,59 mins
2016-11-29,07:15,Tuesday,59 mins,57 mins
2016-11-29,07:20,Tuesday,59 mins,55 mins
2016-11-29,07:25,Tuesday,59 mins,51 mins
2016-11-29,07:30,Tuesday,59 mins,51 mins
2016-11-29,07:35,Tuesday,1 hour 0 mins,52 mins
2016-11-29,07:40,Tuesday,1 hour 1 min,51 mins
2016-11-29,07:45,Tuesday,1 hour 6 mins,50 mins
2016-11-29,07:50,Tuesday,1 hour 4 mins,48 mins
2016-11-29,07:55,Tuesday,1 hour 8 mins,48 mins
2016-11-29,17:00,Tuesday,1 hour 3 mins,40 mins
2016-11-29,17:05,Tuesday,1 hour 1 min,38 mins
2016-11-29,17:10,Tuesday,1 hour 5 mins,38 mins
2016-11-29,17:15,Tuesday,1 hour 2 mins,37 mins
2016-11-29,17:20,Tuesday,1 hour 3 mins,36 mins
2016-11-29,17:25,Tuesday,1 hour 2 mins,37 mins
2016-11-29,17:30,Tuesday,1 hour 2 mins,37 mins
2016-11-29,17:35,Tuesday,1 hour 4 mins,35 mins
2016-11-29,17:40,Tuesday,1 hour 4 mins,35 mins
2016-11-29,17:45,Tuesday,1 hour 2 mins,35 mins
2016-11-29,17:50,Tuesday,1 hour 3 mins,36 mins
2016-11-29,17:55,Tuesday,1 hour 3 mins,36 mins
2016-11-29,18:00,Tuesday,59 mins,32 mins
2016-11-29,18:05,Tuesday,58 mins,32 mins
2016-11-29,18:10,Tuesday,56 mins,32 mins
2016-11-29,18:15,Tuesday,56 mins,34 mins
2016-11-29,18:20,Tuesday,53 mins,32 mins
2016-11-29,18:25,Tuesday,52 mins,31 mins
2016-11-29,18:30,Tuesday,51 mins,32 mins
2016-11-29,18:35,Tuesday,50 mins,31 mins
2016-11-29,18:40,Tuesday,50 mins,29 mins
2016-11-29,18:45,Tuesday,48 mins,29 mins
2016-11-29,18:50,Tuesday,47 mins,29 mins
2016-11-29,18:55,Tuesday,45 mins,29 mins
2016-11-29,19:00,Tuesday,47 mins,28 mins
2016-11-29,19:05,Tuesday,47 mins,28 mins
2016-11-29,19:10,Tuesday,43 mins,28 mins
2016-11-29,19:15,Tuesday,40 mins,28 mins
2016-11-29,19:20,Tuesday,39 mins,27 mins
2016-11-29,19:25,Tuesday,37 mins,27 mins
2016-11-29,19:30,Tuesday,37 mins,26 mins
2016-11-29,19:35,Tuesday,35 mins,26 mins
2016-11-29,19:40,Tuesday,35 mins,26 mins
2016-11-29,19:45,Tuesday,34 mins,26 mins
2016-11-29,19:50,Tuesday,31 mins,27 mins
2016-11-29,19:55,Tuesday,31 mins,27 mins
2016-11-29,23:00,Tuesday,25 mins,25 mins
2016-11-29,23:05,Tuesday,26 mins,26 mins
2016-11-29,23:10,Tuesday,25 mins,25 mins
2016-11-29,23:15,Tuesday,25 mins,25 mins
2016-11-29,23:20,Tuesday,25 mins,25 mins
2016-11-29,23:25,Tuesday,25 mins,25 mins
2016-11-29,23:30,Tuesday,25 mins,25 mins
2016-11-29,23:35,Tuesday,25 mins,25 mins
2016-11-29,23:40,Tuesday,25 mins,25 mins
2016-11-29,23:45,Tuesday,25 mins,25 mins
2016-11-29,23:50,Tuesday,26 mins,25 mins
2016-11-29,23:55,Tuesday,25 mins,25 mins
2016-11-30,05:00,Wednesday,24 mins,25 mins
2016-11-30,05:05,Wednesday,24 mins,25 mins
2016-11-30,05:10,Wednesday,25 mins,25 mins
2016-11-30,05:15,Wednesday,25 mins,25 mins
2016-11-30,05:20,Wednesday,25 mins,25 mins
2016-11-30,05:25,Wednesday,25 mins,25 mins
2016-11-30,05:30,Wednesday,25 mins,25 mins
2016-11-30,05:35,Wednesday,25 mins,25 mins
2016-11-30,05:40,Wednesday,25 mins,25 mins
2016-11-30,05:45,Wednesday,26 mins,27 mins
2016-11-30,05:50,Wednesday,27 mins,30 mins
2016-11-30,05:55,Wednesday,26 mins,28 mins
2016-11-30,06:00,Wednesday,28 mins,29 mins
2016-11-30,06:05,Wednesday,30 mins,28 mins
2016-11-30,06:10,Wednesday,31 mins,29 mins
2016-11-30,06:15,Wednesday,37 mins,32 mins
2016-11-30,06:20,Wednesday,39 mins,38 mins
2016-11-30,06:25,Wednesday,42 mins,40 mins
2016-11-30,06:30,Wednesday,48 mins,44 mins
2016-11-30,06:35,Wednesday,48 mins,48 mins
2016-11-30,06:40,Wednesday,48 mins,49 mins
2016-11-30,06:45,Wednesday,50 mins,54 mins
2016-11-30,06:50,Wednesday,52 mins,53 mins
2016-11-30,06:55,Wednesday,53 mins,58 mins
2016-11-30,07:00,Wednesday,53 mins,55 mins
2016-11-30,07:05,Wednesday,54 mins,1 hour 0 mins
2016-11-30,07:10,Wednesday,54 mins,59 mins
2016-11-30,07:15,Wednesday,55 mins,1 hour 0 mins
2016-11-30,07:20,Wednesday,57 mins,1 hour 0 mins
2016-11-30,07:25,Wednesday,55 mins,56 mins
2016-11-30,07:30,Wednesday,1 hour 2 mins,57 mins
2016-11-30,07:35,Wednesday,1 hour 0 mins,56 mins
2016-11-30,07:40,Wednesday,1 hour 0 mins,55 mins
2016-11-30,07:45,Wednesday,1 hour 1 min,54 mins
2016-11-30,07:50,Wednesday,1 hour 3 mins,53 mins
2016-11-30,07:55,Wednesday,57 mins,50 mins
2016-11-30,17:00,Wednesday,1 hour 12 mins,44 mins
2016-11-30,17:05,Wednesday,1 hour 12 mins,42 mins
2016-11-30,17:10,Wednesday,1 hour 12 mins,41 mins
2016-11-30,17:15,Wednesday,1 hour 9 mins,41 mins
2016-11-30,17:20,Wednesday,1 hour 14 mins,42 mins
2016-11-30,17:25,Wednesday,1 hour 13 mins,43 mins
2016-11-30,17:30,Wednesday,1 hour 12 mins,42 mins
2016-11-30,17:35,Wednesday,1 hour 12 mins,43 mins
2016-11-30,17:40,Wednesday,1 hour 15 mins,45 mins
2016-11-30,17:45,Wednesday,1 hour 8 mins,43 mins
2016-11-30,17:50,Wednesday,1 hour 14 mins,39 mins
2016-11-30,17:55,Wednesday,1 hour 9 mins,39 mins
2016-11-30,18:00,Wednesday,1 hour 7 mins,36 mins
2016-11-30,18:05,Wednesday,1 hour 6 mins,36 mins
2016-11-30,18:10,Wednesday,1 hour 3 mins,36 mins
2016-11-30,18:15,Wednesday,1 hour 1 min,38 mins
2016-11-30,18:20,Wednesday,1 hour 0 mins,36 mins
2016-11-30,18:25,Wednesday,58 mins,36 mins
2016-11-30,18:30,Wednesday,59 mins,34 mins
2016-11-30,18:35,Wednesday,57 mins,34 mins
2016-11-30,18:40,Wednesday,56 mins,32 mins
2016-11-30,18:45,Wednesday,54 mins,32 mins
2016-11-30,18:50,Wednesday,51 mins,31 mins
2016-11-30,18:55,Wednesday,50 mins,30 mins
2016-11-30,19:00,Wednesday,47 mins,30 mins
2016-11-30,19:05,Wednesday,46 mins,28 mins
2016-11-30,19:10,Wednesday,45 mins,27 mins
2016-11-30,19:15,Wednesday,43 mins,27 mins
2016-11-30,19:20,Wednesday,42 mins,27 mins
2016-11-30,19:25,Wednesday,42 mins,27 mins
2016-11-30,19:30,Wednesday,40 mins,29 mins
2016-11-30,19:35,Wednesday,40 mins,27 mins
2016-11-30,19:40,Wednesday,39 mins,27 mins
2016-11-30,19:45,Wednesday,37 mins,27 mins
2016-11-30,19:50,Wednesday,37 mins,29 mins
2016-11-30,19:55,Wednesday,34 mins,28 mins
2016-11-30,23:00,Wednesday,25 mins,27 mins
2016-11-30,23:05,Wednesday,26 mins,26 mins
2016-11-30,23:10,Wednesday,26 mins,26 mins
2016-11-30,23:15,Wednesday,26 mins,27 mins
2016-11-30,23:20,Wednesday,26 mins,26 mins
2016-11-30,23:25,Wednesday,26 mins,26 mins
2016-11-30,23:30,Wednesday,26 mins,26 mins
2016-11-30,23:35,Wednesday,26 mins,26 mins
2016-11-30,23:40,Wednesday,26 mins,25 mins
2016-11-30,23:45,Wednesday,25 mins,25 mins
2016-11-30,23:50,Wednesday,25 mins,25 mins
2016-11-30,23:55,Wednesday,26 mins,25 mins
2016-12-01,05:00,Thursday,25 mins,24 mins
2016-12-01,05:05,Thursday,25 mins,24 mins
2016-12-01,05:10,Thursday,26 mins,25 mins
2016-12-01,05:15,Thursday,26 mins,25 mins
2016-12-01,05:20,Thursday,26 mins,25 mins
2016-12-01,05:25,Thursday,26 mins,26 mins
2016-12-01,05:30,Thursday,26 mins,26 mins
2016-12-01,05:35,Thursday,26 mins,26 mins
2016-12-01,05:40,Thursday,26 mins,26 mins
2016-12-01,05:45,Thursday,26 mins,26 mins
2016-12-01,05:50,Thursday,27 mins,26 mins
2016-12-01,05:55,Thursday,27 mins,26 mins
2016-12-01,06:00,Thursday,28 mins,27 mins
2016-12-01,06:05,Thursday,30 mins,27 mins
2016-12-01,06:10,Thursday,31 mins,28 mins
2016-12-01,06:15,Thursday,39 mins,30 mins
2016-12-01,06:20,Thursday,43 mins,34 mins
2016-12-01,06:25,Thursday,46 mins,39 mins
2016-12-01,06:30,Thursday,53 mins,44 mins
2016-12-01,06:35,Thursday,52 mins,48 mins
2016-12-01,06:40,Thursday,54 mins,46 mins
2016-12-01,06:45,Thursday,52 mins,50 mins
2016-12-01,06:50,Thursday,53 mins,51 mins
2016-12-01,06:55,Thursday,53 mins,54 mins
2016-12-01,07:00,Thursday,52 mins,54 mins
2016-12-01,07:05,Thursday,53 mins,55 mins
2016-12-01,07:10,Thursday,53 mins,56 mins
2016-12-01,07:15,Thursday,52 mins,59 mins
2016-12-01,07:20,Thursday,56 mins,58 mins
2016-12-01,07:25,Thursday,56 mins,59 mins
2016-12-01,07:30,Thursday,55 mins,58 mins
2016-12-01,07:35,Thursday,59 mins,57 mins
2016-12-01,07:40,Thursday,1 hour 2 mins,57 mins
2016-12-01,07:45,Thursday,59 mins,55 mins
2016-12-01,07:50,Thursday,58 mins,55 mins
2016-12-01,07:55,Thursday,57 mins,55 mins
2016-12-01,17:00,Thursday,1 hour 11 mins,48 mins
2016-12-01,17:05,Thursday,1 hour 15 mins,45 mins
2016-12-01,17:10,Thursday,1 hour 13 mins,45 mins
2016-12-01,17:15,Thursday,1 hour 14 mins,46 mins
2016-12-01,17:20,Thursday,1 hour 15 mins,46 mins
2016-12-01,17:25,Thursday,1 hour 16 mins,46 mins
2016-12-01,17:30,Thursday,1 hour 15 mins,45 mins
2016-12-01,17:35,Thursday,1 hour 13 mins,44 mins
2016-12-01,17:40,Thursday,1 hour 14 mins,44 mins
2016-12-01,17:45,Thursday,1 hour 12 mins,43 mins
2016-12-01,17:50,Thursday,1 hour 11 mins,42 mins
2016-12-01,17:55,Thursday,1 hour 14 mins,41 mins
2016-12-01,18:00,Thursday,1 hour 10 mins,40 mins
2016-12-01,18:05,Thursday,1 hour 10 mins,40 mins
2016-12-01,18:10,Thursday,1 hour 7 mins,37 mins
2016-12-01,18:15,Thursday,1 hour 5 mins,35 mins
2016-12-01,18:20,Thursday,1 hour 3 mins,35 mins
2016-12-01,18:25,Thursday,1 hour 1 min,36 mins
2016-12-01,18:30,Thursday,1 hour 0 mins,34 mins
2016-12-01,18:35,Thursday,1 hour 1 min,33 mins
2016-12-01,18:40,Thursday,59 mins,33 mins
2016-12-01,18:45,Thursday,58 mins,32 mins
2016-12-01,18:50,Thursday,56 mins,30 mins
2016-12-01,18:55,Thursday,56 mins,31 mins
2016-12-01,19:00,Thursday,52 mins,31 mins
2016-12-01,19:05,Thursday,53 mins,29 mins
2016-12-01,19:10,Thursday,51 mins,28 mins
2016-12-01,19:15,Thursday,49 mins,28 mins
2016-12-01,19:20,Thursday,48 mins,28 mins
2016-12-01,19:25,Thursday,50 mins,28 mins
2016-12-01,19:30,Thursday,45 mins,28 mins
2016-12-01,19:35,Thursday,46 mins,27 mins
2016-12-01,19:40,Thursday,44 mins,27 mins
2016-12-01,19:45,Thursday,41 mins,28 mins
2016-12-01,19:50,Thursday,41 mins,28 mins
2016-12-01,19:55,Thursday,38 mins,27 mins
2016-12-01,23:00,Thursday,26 mins,29 mins
2016-12-01,23:05,Thursday,26 mins,28 mins
2016-12-01,23:10,Thursday,26 mins,30 mins
2016-12-01,23:15,Thursday,25 mins,28 mins
2016-12-01,23:20,Thursday,25 mins,28 mins
2016-12-01,23:25,Thursday,26 mins,28 mins
2016-12-01,23:30,Thursday,26 mins,26 mins
2016-12-01,23:35,Thursday,25 mins,26 mins
2016-12-01,23:40,Thursday,25 mins,26 mins
2016-12-01,23:45,Thursday,25 mins,25 mins
2016-12-01,23:50,Thursday,26 mins,26 mins
2016-12-01,23:55,Thursday,26 mins,26 mins
2016-12-02,05:00,Friday,25 mins,25 mins
2016-12-02,05:05,Friday,25 mins,25 mins
2016-12-02,05:10,Friday,25 mins,25 mins
2016-12-02,05:15,Friday,25 mins,25 mins
2016-12-02,05:20,Friday,25 mins,25 mins
2016-12-02,05:25,Friday,25 mins,25 mins
2016-12-02,05:30,Friday,25 mins,25 mins
2016-12-02,05:35,Friday,25 mins,25 mins
2016-12-02,05:40,Friday,25 mins,25 mins
2016-12-02,05:45,Friday,25 mins,25 mins
2016-12-02,05:50,Friday,26 mins,25 mins
2016-12-02,05:55,Friday,27 mins,25 mins
2016-12-02,06:00,Friday,27 mins,25 mins
2016-12-02,06:05,Friday,28 mins,26 mins
2016-12-02,06:10,Friday,29 mins,27 mins
2016-12-02,06:15,Friday,33 mins,28 mins
2016-12-02,06:20,Friday,34 mins,29 mins
2016-12-02,06:25,Friday,36 mins,30 mins
2016-12-02,06:30,Friday,38 mins,33 mins
2016-12-02,06:35,Friday,39 mins,34 mins
2016-12-02,06:40,Friday,42 mins,33 mins
2016-12-02,06:45,Friday,42 mins,35 mins
2016-12-02,06:50,Friday,43 mins,36 mins
2016-12-02,06:55,Friday,44 mins,35 mins
2016-12-02,07:00,Friday,45 mins,37 mins
2016-12-02,07:05,Friday,48 mins,38 mins
2016-12-02,07:10,Friday,45 mins,37 mins
2016-12-02,07:15,Friday,48 mins,38 mins
2016-12-02,07:20,Friday,48 mins,38 mins
2016-12-02,07:25,Friday,47 mins,38 mins
2016-12-02,07:30,Friday,47 mins,37 mins
2016-12-02,07:35,Friday,47 mins,36 mins
2016-12-02,07:40,Friday,46 mins,36 mins
2016-12-02,07:45,Friday,48 mins,35 mins
2016-12-02,07:50,Friday,49 mins,34 mins
2016-12-02,07:55,Friday,48 mins,35 mins
2016-12-02,17:00,Friday,1 hour 17 mins,41 mins
2016-12-02,17:05,Friday,1 hour 16 mins,42 mins
2016-12-02,17:10,Friday,1 hour 16 mins,42 mins
2016-12-02,17:15,Friday,1 hour 15 mins,40 mins
2016-12-02,17:20,Friday,1 hour 18 mins,39 mins
2016-12-02,17:25,Friday,1 hour 17 mins,37 mins
2016-12-02,17:30,Friday,1 hour 16 mins,37 mins
2016-12-02,17:35,Friday,1 hour 14 mins,36 mins
2016-12-02,17:40,Friday,1 hour 13 mins,34 mins
2016-12-02,17:45,Friday,1 hour 11 mins,33 mins
2016-12-02,17:50,Friday,1 hour 10 mins,32 mins
2016-12-02,17:55,Friday,1 hour 9 mins,33 mins
2016-12-02,18:00,Friday,1 hour 6 mins,32 mins
2016-12-02,18:05,Friday,1 hour 2 mins,32 mins
2016-12-02,18:10,Friday,1 hour 2 mins,30 mins
2016-12-02,18:15,Friday,1 hour 0 mins,31 mins
2016-12-02,18:20,Friday,57 mins,29 mins
2016-12-02,18:25,Friday,56 mins,33 mins
2016-12-02,18:30,Friday,52 mins,32 mins
2016-12-02,18:35,Friday,50 mins,32 mins
2016-12-02,18:40,Friday,47 mins,33 mins
2016-12-02,18:45,Friday,43 mins,31 mins
2016-12-02,18:50,Friday,39 mins,31 mins
2016-12-02,18:55,Friday,39 mins,32 mins
2016-12-02,19:00,Friday,37 mins,31 mins
2016-12-02,19:05,Friday,36 mins,32 mins
2016-12-02,19:10,Friday,36 mins,31 mins
2016-12-02,19:15,Friday,34 mins,31 mins
2016-12-02,19:20,Friday,34 mins,32 mins
2016-12-02,19:25,Friday,33 mins,34 mins
2016-12-02,19:30,Friday,33 mins,31 mins
2016-12-02,19:35,Friday,31 mins,31 mins
2016-12-02,19:40,Friday,30 mins,30 mins
2016-12-02,19:45,Friday,29 mins,31 mins
2016-12-02,19:50,Friday,29 mins,31 mins
2016-12-02,19:55,Friday,29 mins,32 mins
2016-12-02,23:00,Friday,27 mins,32 mins
2016-12-02,23:05,Friday,27 mins,31 mins
2016-12-02,23:10,Friday,26 mins,33 mins
2016-12-02,23:15,Friday,27 mins,31 mins
2016-12-02,23:20,Friday,26 mins,32 mins
2016-12-02,23:25,Friday,26 mins,32 mins
2016-12-02,23:30,Friday,26 mins,29 mins
2016-12-02,23:35,Friday,26 mins,28 mins
2016-12-02,23:40,Friday,27 mins,27 mins
2016-12-02,23:45,Friday,26 mins,27 mins
2016-12-02,23:50,Friday,26 mins,26 mins
2016-12-02,23:55,Friday,28 mins,26 mins
2016-12-05,05:00,Monday,25 mins,25 mins
2016-12-05,05:05,Monday,25 mins,25 mins
2016-12-05,05:10,Monday,25 mins,25 mins
2016-12-05,05:15,Monday,25 mins,25 mins
2016-12-05,05:20,Monday,25 mins,25 mins
2016-12-05,05:25,Monday,25 mins,25 mins
2016-12-05,05:30,Monday,25 mins,25 mins
2016-12-05,05:35,Monday,26 mins,26 mins
2016-12-05,05:40,Monday,26 mins,26 mins
2016-12-05,05:45,Monday,26 mins,27 mins
2016-12-05,05:50,Monday,27 mins,27 mins
2016-12-05,05:55,Monday,28 mins,28 mins
2016-12-05,06:00,Monday,30 mins,29 mins
2016-12-05,06:05,Monday,32 mins,30 mins
2016-12-05,06:10,Monday,35 mins,31 mins
2016-12-05,06:15,Monday,41 mins,36 mins
2016-12-05,06:20,Monday,45 mins,38 mins
2016-12-05,06:25,Monday,47 mins,41 mins
2016-12-05,06:30,Monday,49 mins,46 mins
2016-12-05,06:35,Monday,49 mins,49 mins
2016-12-05,06:40,Monday,50 mins,50 mins
2016-12-05,06:45,Monday,51 mins,55 mins
2016-12-05,06:50,Monday,54 mins,55 mins
2016-12-05,06:55,Monday,56 mins,58 mins
2016-12-05,07:00,Monday,55 mins,1 hour 2 mins
2016-12-05,07:05,Monday,57 mins,1 hour 0 mins
2016-12-05,07:10,Monday,1 hour 0 mins,59 mins
2016-12-05,07:15,Monday,1 hour 0 mins,1 hour 1 min
2016-12-05,07:20,Monday,57 mins,1 hour 0 mins
2016-12-05,07:25,Monday,57 mins,59 mins
2016-12-05,07:30,Monday,57 mins,59 mins
2016-12-05,07:35,Monday,56 mins,59 mins
2016-12-05,07:40,Monday,1 hour 1 min,59 mins
2016-12-05,07:45,Monday,1 hour 7 mins,1 hour 2 mins
2016-12-05,07:50,Monday,1 hour 1 min,59 mins
2016-12-05,07:55,Monday,1 hour 4 mins,57 mins
2016-12-05,17:00,Monday,59 mins,38 mins
2016-12-05,17:05,Monday,1 hour 0 mins,38 mins
2016-12-05,17:10,Monday,1 hour 1 min,38 mins
2016-12-05,17:15,Monday,59 mins,39 mins
2016-12-05,17:20,Monday,1 hour 6 mins,38 mins
2016-12-05,17:25,Monday,1 hour 2 mins,36 mins
2016-12-05,17:30,Monday,1 hour 6 mins,36 mins
2016-12-05,17:35,Monday,1 hour 3 mins,36 mins
2016-12-05,17:40,Monday,1 hour 7 mins,38 mins
2016-12-05,17:45,Monday,1 hour 4 mins,36 mins
2016-12-05,17:50,Monday,1 hour 5 mins,35 mins
2016-12-05,17:55,Monday,1 hour 1 min,34 mins
2016-12-05,18:00,Monday,1 hour 1 min,34 mins
2016-12-05,18:05,Monday,59 mins,33 mins
2016-12-05,18:10,Monday,55 mins,32 mins
2016-12-05,18:15,Monday,54 mins,31 mins
2016-12-05,18:20,Monday,53 mins,31 mins
2016-12-05,18:25,Monday,50 mins,31 mins
2016-12-05,18:30,Monday,49 mins,32 mins
2016-12-05,18:35,Monday,47 mins,31 mins
2016-12-05,18:40,Monday,47 mins,30 mins
2016-12-05,18:45,Monday,45 mins,30 mins
2016-12-05,18:50,Monday,42 mins,29 mins
2016-12-05,18:55,Monday,41 mins,29 mins
2016-12-05,19:00,Monday,40 mins,29 mins
2016-12-05,19:05,Monday,37 mins,27 mins
2016-12-05,19:10,Monday,37 mins,27 mins
2016-12-05,19:15,Monday,36 mins,27 mins
2016-12-05,19:20,Monday,34 mins,27 mins
2016-12-05,19:25,Monday,35 mins,27 mins
2016-12-05,19:30,Monday,32 mins,27 mins
2016-12-05,19:35,Monday,32 mins,27 mins
2016-12-05,19:40,Monday,31 mins,27 mins
2016-12-05,19:45,Monday,29 mins,27 mins
2016-12-05,19:50,Monday,29 mins,26 mins
2016-12-05,19:55,Monday,29 mins,27 mins
2016-12-05,23:00,Monday,26 mins,25 mins
2016-12-05,23:05,Monday,26 mins,25 mins
2016-12-05,23:10,Monday,26 mins,25 mins
2016-12-05,23:15,Monday,26 mins,25 mins
2016-12-05,23:20,Monday,25 mins,25 mins
2016-12-05,23:25,Monday,25 mins,25 mins
2016-12-05,23:30,Monday,25 mins,25 mins
2016-12-05,23:35,Monday,25 mins,26 mins
2016-12-05,23:40,Monday,25 mins,25 mins
2016-12-05,23:45,Monday,26 mins,25 mins
2016-12-05,23:50,Monday,26 mins,25 mins
2016-12-05,23:55,Monday,25 mins,25 mins
2016-12-06,05:00,Tuesday,24 mins,25 mins
2016-12-06,05:05,Tuesday,25 mins,25 mins
2016-12-06,05:10,Tuesday,25 mins,25 mins
2016-12-06,05:15,Tuesday,25 mins,25 mins
2016-12-06,05:20,Tuesday,25 mins,25 mins
2016-12-06,05:25,Tuesday,26 mins,25 mins
2016-12-06,05:30,Tuesday,26 mins,25 mins
2016-12-06,05:35,Tuesday,26 mins,25 mins
2016-12-06,05:40,Tuesday,26 mins,25 mins
2016-12-06,05:45,Tuesday,26 mins,25 mins
2016-12-06,05:50,Tuesday,27 mins,26 mins
2016-12-06,05:55,Tuesday,28 mins,26 mins
2016-12-06,06:00,Tuesday,29 mins,26 mins
2016-12-06,06:05,Tuesday,32 mins,27 mins
2016-12-06,06:10,Tuesday,33 mins,28 mins
2016-12-06,06:15,Tuesday,38 mins,29 mins
2016-12-06,06:20,Tuesday,43 mins,33 mins
2016-12-06,06:25,Tuesday,45 mins,36 mins
2016-12-06,06:30,Tuesday,52 mins,42 mins
2016-12-06,06:35,Tuesday,51 mins,45 mins
2016-12-06,06:40,Tuesday,52 mins,45 mins
2016-12-06,06:45,Tuesday,53 mins,50 mins
2016-12-06,06:50,Tuesday,53 mins,51 mins
2016-12-06,06:55,Tuesday,54 mins,52 mins
2016-12-06,07:00,Tuesday,52 mins,56 mins
2016-12-06,07:05,Tuesday,56 mins,56 mins
2016-12-06,07:10,Tuesday,55 mins,54 mins
2016-12-06,07:15,Tuesday,56 mins,56 mins
2016-12-06,07:20,Tuesday,1 hour 1 min,56 mins
2016-12-06,07:25,Tuesday,1 hour 2 mins,53 mins
2016-12-06,07:30,Tuesday,1 hour 5 mins,55 mins
2016-12-06,07:35,Tuesday,1 hour 4 mins,54 mins
2016-12-06,07:40,Tuesday,1 hour 1 min,54 mins
2016-12-06,07:45,Tuesday,1 hour 5 mins,52 mins
2016-12-06,07:50,Tuesday,1 hour 12 mins,52 mins
2016-12-06,07:55,Tuesday,1 hour 7 mins,52 mins
2016-12-06,17:00,Tuesday,59 mins,45 mins
2016-12-06,17:05,Tuesday,1 hour 1 min,44 mins
2016-12-06,17:10,Tuesday,59 mins,42 mins
2016-12-06,17:15,Tuesday,1 hour 0 mins,42 mins
2016-12-06,17:20,Tuesday,1 hour 2 mins,40 mins
2016-12-06,17:25,Tuesday,1 hour 1 min,38 mins
2016-12-06,17:30,Tuesday,1 hour 1 min,39 mins
2016-12-06,17:35,Tuesday,59 mins,39 mins
2016-12-06,17:40,Tuesday,1 hour 0 mins,41 mins
2016-12-06,17:45,Tuesday,1 hour 0 mins,38 mins
2016-12-06,17:50,Tuesday,1 hour 2 mins,40 mins
2016-12-06,17:55,Tuesday,1 hour 0 mins,37 mins
2016-12-06,18:00,Tuesday,1 hour 0 mins,37 mins
2016-12-06,18:05,Tuesday,59 mins,35 mins
2016-12-06,18:10,Tuesday,58 mins,36 mins
2016-12-06,18:15,Tuesday,57 mins,33 mins
2016-12-06,18:20,Tuesday,55 mins,34 mins
2016-12-06,18:25,Tuesday,55 mins,34 mins
2016-12-06,18:30,Tuesday,53 mins,31 mins
2016-12-06,18:35,Tuesday,52 mins,34 mins
2016-12-06,18:40,Tuesday,50 mins,32 mins
2016-12-06,18:45,Tuesday,49 mins,30 mins
2016-12-06,18:50,Tuesday,47 mins,32 mins
2016-12-06,18:55,Tuesday,45 mins,30 mins
2016-12-06,19:00,Tuesday,43 mins,29 mins
2016-12-06,19:05,Tuesday,43 mins,28 mins
2016-12-06,19:10,Tuesday,42 mins,29 mins
2016-12-06,19:15,Tuesday,39 mins,28 mins
2016-12-06,19:20,Tuesday,39 mins,28 mins
2016-12-06,19:25,Tuesday,39 mins,29 mins
2016-12-06,19:30,Tuesday,37 mins,28 mins
2016-12-06,19:35,Tuesday,35 mins,27 mins
2016-12-06,19:40,Tuesday,35 mins,28 mins
2016-12-06,19:45,Tuesday,33 mins,28 mins
2016-12-06,19:50,Tuesday,32 mins,28 mins
2016-12-06,19:55,Tuesday,30 mins,27 mins
2016-12-06,23:00,Tuesday,26 mins,26 mins
2016-12-06,23:05,Tuesday,26 mins,26 mins
2016-12-06,23:10,Tuesday,26 mins,26 mins
2016-12-06,23:15,Tuesday,25 mins,26 mins
2016-12-06,23:20,Tuesday,26 mins,25 mins
2016-12-06,23:25,Tuesday,26 mins,25 mins
2016-12-06,23:30,Tuesday,26 mins,25 mins
2016-12-06,23:35,Tuesday,25 mins,25 mins
